0,1,2,3,4,5
0,2283024254,Mon Jun 22 12:06:23 PDT 2009,NO_QUERY,Mels_Scu,i miss seeing @NickSwisher at Sox games 
4,2000444532,Mon Jun 01 22:07:48 PDT 2009,NO_QUERY,missterf,@beameanie Sounds like you had a similar movie experience. I blame Jason. He attracts kids. Maybe u just knowing him attracts kids to u 
4,1880092773,Fri May 22 00:04:37 PDT 2009,NO_QUERY,ShafiqandElai,what! babe!! lol  its not my fault! your the one with a hottie butt!!
0,1970494672,Sat May 30 04:05:35 PDT 2009,NO_QUERY,keren4562,"@tommcfly plz say &quot;Happy Birthday Or , Roni &amp; Mickey!&quot; plz plz plz  xx"
4,1963426040,Fri May 29 12:42:19 PDT 2009,NO_QUERY,BonesNeko_UK,@BonesCrazy24 They'll have to face the music someday! 
0,2045151793,Fri Jun 05 10:18:42 PDT 2009,NO_QUERY,KnickersMonica,"someone please drive me down to a farm, let me feed pigs and ride horses! anyone know a farmer?who will let me?  ambition for life now. &lt;3"
4,2002684900,Tue Jun 02 04:53:59 PDT 2009,NO_QUERY,Oliviaand24,Sittin in class...still recovering from all of CC's Tweets last nite 
4,1692411068,Sun May 03 19:56:21 PDT 2009,NO_QUERY,brittany_uco,@futureai09 i know and first hour doesn't start til 11:00!!!! 
4,1834884788,Mon May 18 04:30:39 PDT 2009,NO_QUERY,facebookchick,looking for pals on twitter - say hello and follow me 
0,2070223021,Sun Jun 07 17:18:39 PDT 2009,NO_QUERY,TheRealJackie,@kentwalls i heard once u get 1 they r addictive. i can't wait to get my first tat but have to wait till i move out.house rule no tats 
0,2226214597,Thu Jun 18 11:40:32 PDT 2009,NO_QUERY,Slyjust1024,i fail for not bringing my pop bottle for discount refills.  -Just.
0,1980425768,Sun May 31 06:42:30 PDT 2009,NO_QUERY,Vonnie_C,been a boring weekend after a wonderful week! Such is life. 
0,2175188429,Mon Jun 15 00:18:51 PDT 2009,NO_QUERY,Garryhoare,"Week 2 of training, exam 1 "
4,1957111547,Thu May 28 23:33:00 PDT 2009,NO_QUERY,EmilyKindred,SO EXCITED to dress ULTRA 80'S FOR SET TOMORROW!!!! OOOOOOhhhh the make-up ideas I am getting 
0,1981596059,Sun May 31 09:29:22 PDT 2009,NO_QUERY,itsprettyokay,I wish we didn't have to leave today. 
0,1468741295,Tue Apr 07 03:28:54 PDT 2009,NO_QUERY,CazxCandy,@Tamarzipan dunno...just my mums card...my mum didnt buy me it.... 
0,2257718573,Sat Jun 20 14:46:59 PDT 2009,NO_QUERY,imicupcake,"Going to bed, to tired to watch end of movie "
0,2003756905,Tue Jun 02 07:05:43 PDT 2009,NO_QUERY,_amberlovely,@cakiiebakiie my ethics personal studyy  it's gonna be evilll.
4,1548728905,Fri Apr 17 21:47:37 PDT 2009,NO_QUERY,vdbarboza,"I wanted to resist, but couldnï¿½t... Iï¿½m following Oprah! "
0,1969397784,Fri May 29 23:54:45 PDT 2009,NO_QUERY,lalalourice,is the worst sister in the world!  http://plurk.com/p/x55cv
4,1956073127,Thu May 28 21:08:13 PDT 2009,NO_QUERY,sophiebaron,@cambriadetken ahh lucky I have one more week and then finals! I'm a junior too  I'm graduating a semester early ))
0,2226358250,Thu Jun 18 11:51:16 PDT 2009,NO_QUERY,ChicklitBlog,"Had a dire day,  my 3 year old was burnt with hot water and is now bandaged head to toe in bed  Hurts my heart to hear him cry in pain "
4,1969276367,Fri May 29 23:32:08 PDT 2009,NO_QUERY,TeamPadalecki,"@SuperWiki http://twitpic.com/49c6e - I love this picture of the guys !  Of course, Jensen stays in character   Jared wants to belt ou ..."
4,2060224827,Sat Jun 06 18:30:01 PDT 2009,NO_QUERY,deathbyorko,@MikeMckenzy Jack &quot;The Fridge&quot; Mckenzy.   maybe he'll play for da Bears one day
0,2185657025,Mon Jun 15 17:42:37 PDT 2009,NO_QUERY,nataliie0x0x,studying for exams 
4,1970020362,Sat May 30 02:07:36 PDT 2009,NO_QUERY,AyoMillions,"@ajaedandridge lol, goodnight holla @ you later! "
0,2070030847,Sun Jun 07 16:58:38 PDT 2009,NO_QUERY,SweetDivaLove,Trying to stop thinking about it all and failing at it miserably 
4,2055256925,Sat Jun 06 08:59:32 PDT 2009,NO_QUERY,Homsta,now end of work.....go home...make some to eat and listen to some gangsta shit 
0,1755438511,Sun May 10 09:08:26 PDT 2009,NO_QUERY,cchs_majorettee,cant find anything to watch on the tv 
0,2251625170,Sat Jun 20 04:05:29 PDT 2009,NO_QUERY,uniqueGB,"When I woke up this morning I thought that's all a terrible nightmare but it's true, Candice got released. I still can't believe it. "
4,2015740184,Wed Jun 03 05:24:36 PDT 2009,NO_QUERY,ligiagalvao,@tommcfly You are reading the saga of twilight ? I read all are amazing  you enjoying this? answer me and make me happy â¥
0,2297393742,Tue Jun 23 10:23:15 PDT 2009,NO_QUERY,linachmielewski,"if it's summer, where's the sun? if it's vacation, why am I still here? I wanna go to California "
4,2177987673,Mon Jun 15 07:01:27 PDT 2009,NO_QUERY,stfukaii,@emmaXIII i'm sorry to hear about college i hope stuff get's better 
4,1976092195,Sat May 30 16:34:06 PDT 2009,NO_QUERY,micala,@kcneon I like it too. Especially since it cost $0 since she borrowed it from a friend. 
4,2051167897,Fri Jun 05 19:59:10 PDT 2009,NO_QUERY,kimron,@EGO_so_BIG lmao sorry boooo  i kno now
0,1965580958,Fri May 29 16:10:23 PDT 2009,NO_QUERY,DanAmrich,"@darvin111 you don't even care about there, their, and they're.  "
4,2001496068,Tue Jun 02 01:04:30 PDT 2009,NO_QUERY,ilanshemes,Test is over! The shelter door still works!  I'm going out to make some changes to the closets I ordered.
4,1990101647,Mon Jun 01 03:53:07 PDT 2009,NO_QUERY,DearCami," Tired.It's Monday.School,Smelyalata - . -''"
4,1979862970,Sun May 31 04:48:33 PDT 2009,NO_QUERY,Karageorgakis,#MrTweet I recommend @WebArchitects because it's my company 
0,2199078593,Tue Jun 16 16:59:40 PDT 2009,NO_QUERY,Taylor_x3,"Gunna go try and take an ice cold shower,even tho i hate cold showers. My whole body is on fire "
4,2006036231,Tue Jun 02 10:33:31 PDT 2009,NO_QUERY,chloemcfly,"@gfalcone601 gi this sounds stupid, can u not tell any1 bout the pic tht we sent of siobhan cos no1 can no about it! reply so we no plz  x"
4,1827936591,Sun May 17 11:45:16 PDT 2009,NO_QUERY,Haniie,me and @MegannAliice are having a nice chat on msn 
0,2265020963,Sun Jun 21 05:34:57 PDT 2009,NO_QUERY,robnubis,"Fail, Dorans don't have my phone  Although the barman did say they can turn up a few days later so fingers crossed!"
4,1880531275,Fri May 22 01:34:33 PDT 2009,NO_QUERY,dspecial1,"cant sleep, had the weirdest nightmares in my life, got the lights on now, said my prayers! i guess im not sleeping anytime soon "
0,1964091369,Fri May 29 13:42:39 PDT 2009,NO_QUERY,SuFiGirl35,Finally get to lay down for a bit i have a major headache 
4,1932700840,Tue May 26 22:01:28 PDT 2009,NO_QUERY,Invader390,hey who wants to go swimming at Rachel's?! 
4,2179728397,Mon Jun 15 09:30:08 PDT 2009,NO_QUERY,elliemcfly,"even though he spelt Ellie wrong, im so happy!  yay"
4,1882464807,Fri May 22 06:55:20 PDT 2009,NO_QUERY,NUTillyELLA,@charwills19 one day i will get a new laptop and you can have mine 
0,1970481756,Sat May 30 04:02:33 PDT 2009,NO_QUERY,ashleighlaureen,"Wedding today... not mine :L  urgh, I hate having to dress up    Nobody gets that though.... *total tomboy*"
0,2325629578,Thu Jun 25 05:47:54 PDT 2009,NO_QUERY,mrschminkman,paying tribute to ed rip 
0,2182403389,Mon Jun 15 13:07:24 PDT 2009,NO_QUERY,andie_12,EWWW!!! one of the small campers just put melted chocolate in my hair...you see what i get for leaving the office and try to be helpful 
0,1880930941,Fri May 22 03:00:31 PDT 2009,NO_QUERY,NYgirl88,oh what a night 
4,2052587206,Sat Jun 06 01:15:10 PDT 2009,NO_QUERY,mcgreenwood,currently: putting the finishing touches together for my new/old blog - looking for a wp theme with integrated twitter and having a brew 
4,2044791526,Fri Jun 05 09:49:43 PDT 2009,NO_QUERY,karinakarabesko,friends  tomorrow we wil rock the Club ;D
0,2242163055,Fri Jun 19 11:50:56 PDT 2009,NO_QUERY,tonijmccann,It's lovely outtttttttt.. won't last long though.. supposed to get worst storms of the year tonight &amp; probably tornados. 
0,2250305028,Sat Jun 20 00:11:27 PDT 2009,NO_QUERY,MagicBullet08,Sun burns are noooo fun  I'm bored...sittin at home watching Bride Wars with my sister =D Have a good weekend everyone =D
0,2221609824,Thu Jun 18 05:41:57 PDT 2009,NO_QUERY,Sharkkles,@dompap Beer me five? I'm confused 
0,1956284045,Thu May 28 21:33:12 PDT 2009,NO_QUERY,FreeTransform,I don't miss iStock until it goes away 
0,1994519949,Mon Jun 01 12:02:41 PDT 2009,NO_QUERY,Allison_April,Grandpa has pnemonia  in the hospital for 3 days. Sucks! But he will get better!
0,2238022607,Fri Jun 19 06:42:38 PDT 2009,NO_QUERY,aimeenj,"is at work, throat is still sore "
0,2000726650,Mon Jun 01 22:48:20 PDT 2009,NO_QUERY,TB5007,hey taylor do you know of anywhere i can see the dateline nbc thing from last night i missed it 
0,2263141688,Sun Jun 21 00:03:16 PDT 2009,NO_QUERY,apriana,my phone kept on dying on me. no warranty. 
0,2195536242,Tue Jun 16 11:15:48 PDT 2009,NO_QUERY,th1_tha,"im starving now, hix... "
0,2209230787,Wed Jun 17 10:09:34 PDT 2009,NO_QUERY,Foodtopia,"Can anyone tell me how to create a story from scratch on whrrl.com? Trying, but not succeeding. In fact, can't even figure out step 1! "
4,1979132892,Sun May 31 01:46:14 PDT 2009,NO_QUERY,Brandieee,@raechelmakena yay! he can become bffs with my choxie 
0,1972999044,Sat May 30 10:17:00 PDT 2009,NO_QUERY,GMAtwater,@MyBigBreak  Meeps.  I haven't been following Susan Boyle news - is she having a hard time with the fame machine?  
4,1551776106,Sat Apr 18 09:56:43 PDT 2009,NO_QUERY,kathleeenlalala,"ï¿½ i am loving china glaze, does anyone have any suggestions on nice colours ? "
4,1468699324,Tue Apr 07 03:14:17 PDT 2009,NO_QUERY,Marrtijn,@Ezsther gefeliciteerd! 
4,2055182036,Sat Jun 06 08:51:12 PDT 2009,NO_QUERY,StevenSecret,DAMN  Made $274/hr. probably going for even more.
0,2188622084,Mon Jun 15 22:14:22 PDT 2009,NO_QUERY,Anita_Joint,@CLDWL YES i noticed u were gpne  OCEANCURRENTS
0,1771075817,Mon May 11 23:07:08 PDT 2009,NO_QUERY,sparkadiah,@lolstephy pls just shutup about splendour n dont talk about it till next year... 
4,1963398347,Fri May 29 12:39:50 PDT 2009,NO_QUERY,bubblenut21,"@ispikedthepunch um, i'm kind of in love with Joe and follow the whole band like an obessive fangirl. so yes i like the show "
4,1981519667,Sun May 31 09:19:33 PDT 2009,NO_QUERY,jclynAC,Go here and chat with me  http://bit.ly/JpLJQ
4,1548810409,Fri Apr 17 22:02:21 PDT 2009,NO_QUERY,dklove09,I just watched the movie &quot;THE NOTEBOOK&quot; &amp; it was a good film 
4,2189320942,Mon Jun 15 23:45:59 PDT 2009,NO_QUERY,kinkpink,@CashiToHo We have more of a dressing code than a uniform. I was always jealous of girls from religious schools who had to wear skirts. 
0,2203374238,Tue Jun 16 23:35:57 PDT 2009,NO_QUERY,Dreamyeyes,@F_A_B_ULOUS all are taken dear 
4,1975629381,Sat May 30 15:33:48 PDT 2009,NO_QUERY,stepekx,best day ever. first day of summer and i have lines 
4,1957149431,Thu May 28 23:39:26 PDT 2009,NO_QUERY,prinzane,is You to me are everything  (music) *singing* http://plurk.com/p/wxonj
4,2047479756,Fri Jun 05 13:42:51 PDT 2009,NO_QUERY,jeremiahg,"@ebellis FoSho. SilverTail is one company to watch. Right solution, right time. We share common interest, bizlogic flaws. "
4,2053592192,Sat Jun 06 05:05:01 PDT 2009,NO_QUERY,JennZoooo,@emzzz321 So? You said to me &quot;Youtube is my home.&quot; Saaaaaaaahhhdd.... 
4,1833866404,Mon May 18 00:44:27 PDT 2009,NO_QUERY,wiredmusician,Happy Victoria Day folks ! 
4,1967004873,Fri May 29 18:47:57 PDT 2009,NO_QUERY,anaa16,@Flo_05 awww you missed me???  hehe sorry!! oh and i found your other rubber .
0,2242083014,Fri Jun 19 11:44:53 PDT 2009,NO_QUERY,misulqa,@PettyshkaDM nooo  you're so lucky that you have Twitter in the phone. I'm jealous of you 
0,2248603456,Fri Jun 19 20:53:15 PDT 2009,NO_QUERY,FruitMuffin,"I don't like the trendy arm on my couch, you can't lean on it "
0,2297322371,Tue Jun 23 10:17:56 PDT 2009,NO_QUERY,IsabelleBunce,@samahsharif ohh great  xoxo
0,1553389191,Sat Apr 18 14:08:08 PDT 2009,NO_QUERY,beccaajoy,here we go againn.... 
0,2000760432,Mon Jun 01 22:53:40 PDT 2009,NO_QUERY,amandanoyes,chris ryan deleted the reply he sent to me!  i will go and cry now
4,2049421784,Fri Jun 05 16:51:08 PDT 2009,NO_QUERY,bendodson,Impulse purchasing a FlipFold after seeing Sheldon use one in The Big Bang Theory  http://bit.ly/cFgNN
0,1678385073,Sat May 02 06:32:01 PDT 2009,NO_QUERY,MrTinkles,ahhh - sunshine...but that means gardening too 
4,2001614729,Tue Jun 02 01:28:36 PDT 2009,NO_QUERY,nicosiaoceania,@likeomgitserika haha. Yup! I had to find the strongest cologne after watching SAW 5. LOL.  Scents sorta affect the unconscious. 
0,2066624390,Sun Jun 07 10:52:16 PDT 2009,NO_QUERY,verbaltypo,"Yeah, getting a sty on the inside of your eyelid turns out to be not so much fun. ouchie. "
0,2013118632,Tue Jun 02 21:57:40 PDT 2009,NO_QUERY,triplejs,@j3_Vaillancourt I will watch what I say 
4,2049108220,Fri Jun 05 16:18:34 PDT 2009,NO_QUERY,belletrist9,"@xmayaarix ooohh I haven't heard of those, will have to try to find them at the bookstore or Staples later thanks for the rec! "
0,2235559339,Fri Jun 19 01:30:22 PDT 2009,NO_QUERY,El_Kapitan,"@goldswallow very very little, for money is a little tight this month sadly "
0,1695310021,Mon May 04 05:48:32 PDT 2009,NO_QUERY,jmelks,@Pmelks did you ever end up finishing it? and p.s. you're wearing my shoes  we really need to note who's is who's loll.
0,1933127286,Tue May 26 23:04:04 PDT 2009,NO_QUERY,pinefir,aish. i didn't get my majors 
4,1794781732,Thu May 14 06:32:51 PDT 2009,NO_QUERY,gookiexo,"is well bored in Science, meant to be revising "
4,1965524154,Fri May 29 16:04:19 PDT 2009,NO_QUERY,jackiehohoho,Big headache. But rollercoasters are insanely fun  I conquered the titan.
0,1548689298,Fri Apr 17 21:40:19 PDT 2009,NO_QUERY,abbt624,"Ok, now that they've &quot;christened&quot; their new ball park... we can beat them now! LOL! Oh Bees..... "
4,1979445469,Sun May 31 03:04:44 PDT 2009,NO_QUERY,chocolatemilk,"I love the day after a show, it's so wonderfully lazy.  @susjelut Gewoon en beetje verkouden, niets speciaals."
4,2004491161,Tue Jun 02 08:17:01 PDT 2009,NO_QUERY,KatesMemories,@merlinsbeard Right?  I hate making decisions!  Are we going to lunch today?  Call you in 10 
0,1557748241,Sun Apr 19 05:49:07 PDT 2009,NO_QUERY,Elaine_11,still trying to book a hotel in London for may...can anyone rec a hotel? budget chain hotels are all full 
4,2068889463,Sun Jun 07 14:53:10 PDT 2009,NO_QUERY,jaimedonahue,@xsparkage lmao! my mom and I used to make jokes about ramming speed all the time! you influenced me recalling some fond memories. 
0,1882422670,Fri May 22 06:50:43 PDT 2009,NO_QUERY,jaygambit,@DevonShameless unfortunately my madre booked the plane ticket to philly on the 18th  we'll figure something outttt&lt;3
0,1759295298,Sun May 10 18:54:04 PDT 2009,NO_QUERY,HTMLrulezDo0d,"xcadaverx, poor guy. it's really over... "
0,2323484311,Thu Jun 25 00:45:08 PDT 2009,NO_QUERY,MrKhaotik,"@deidre_1922  ummmmhmmm SURE YOU ARE! LOL and I'm in NUPEVILLE, Indiana! LOL"
4,2062581885,Sat Jun 06 23:39:26 PDT 2009,NO_QUERY,OtherPplsDrama,@molds13 get your butt on Vevmo and gab with me and Stacee 
4,2068727745,Sun Jun 07 14:35:26 PDT 2009,NO_QUERY,kelkel2382,looking forward to a week off 
4,1968980933,Fri May 29 22:42:31 PDT 2009,NO_QUERY,b_dawn24,@Maryssfromparis have fun in Hawaii !!!  &amp;you know it will be more fun . haha . love ya girl ! keep up the awsome work !
4,2062592171,Sat Jun 06 23:41:19 PDT 2009,NO_QUERY,BrittLynn617,2day Was a Great Day... My Friends Are Soooo Cool  nighty night
0,2200313307,Tue Jun 16 18:43:40 PDT 2009,NO_QUERY,BobbyEAdams,Happy I get to hear Lupe's New song...sucks that it got leaked but It makes me happy to rap...if only I had some chance to be signed 
4,2058464376,Sat Jun 06 14:59:52 PDT 2009,NO_QUERY,DrMollieMarti,@FeliciaSlattery Good for you to give yourself the experience...and your girls' the role model!! 
4,2044605103,Fri Jun 05 09:35:19 PDT 2009,NO_QUERY,snowboardbunny,Brrr.  Looks like it might snow on Sunday.  Need to make some homey warm winter food.  Stew anyone?    http://bit.ly/f7mLH
0,1972318172,Sat May 30 09:00:07 PDT 2009,NO_QUERY,purpulfantum,Watching the Super 14 final.  Not hopeful for the Chiefs... 
0,1881100757,Fri May 22 03:36:10 PDT 2009,NO_QUERY,StaceyFisher,not im school today yayy ! bt jt  have to study  not cool
0,1970240415,Sat May 30 03:02:15 PDT 2009,NO_QUERY,saintcreaghzy,"@tinja69 say that again in english: you cant go because its on a school night, but you want to go "
4,1563680137,Sun Apr 19 23:47:56 PDT 2009,NO_QUERY,bethmcgrath,"@ddlovato hope you're having fun in europe  come to manchester, UK! better than london ;) xox"
4,1982049096,Sun May 31 10:25:27 PDT 2009,NO_QUERY,devlindhieu,Off To Church! 
4,2059849447,Sat Jun 06 17:45:39 PDT 2009,NO_QUERY,martin_j001,"@fistikal Agreed again....stable, good build quality, and good specs. "
0,2229800040,Thu Jun 18 16:13:26 PDT 2009,NO_QUERY,afadedmoon,"@defythestars why, what happen? "
4,1793072879,Thu May 14 01:16:07 PDT 2009,NO_QUERY,socuteithurts,Yipee just signed up for an e-course with @creativethurs  So happy been waiting for this for so LONG!
4,2048967263,Fri Jun 05 16:04:20 PDT 2009,NO_QUERY,charity31,I just signed my lease.  let the moving fun begin!  
0,2188566788,Mon Jun 15 22:08:08 PDT 2009,NO_QUERY,RochelW,@MandyyJirouxx  ur now going to have 7 yrs of bad luck. sorry 
0,2226047635,Thu Jun 18 11:28:04 PDT 2009,NO_QUERY,kAWLo,@cookio  are you going to remove me ?  
0,1752256223,Sat May 09 21:26:15 PDT 2009,NO_QUERY,andmoreagain86,headache 
0,1833553290,Sun May 17 23:39:41 PDT 2009,NO_QUERY,Tas_E,"@delustre He's still in hosp, Joss says he prob needs more plastic surgery... Police were amazed that he made it, apparently... "
4,1957017708,Thu May 28 23:17:21 PDT 2009,NO_QUERY,Nicolee09x,@ddlovato Yes Please. Im So Excited (: This Albums Goiing ToO Be The Best Ever.      Arghhh 
4,1983761441,Sun May 31 13:47:04 PDT 2009,NO_QUERY,alyciameeker,@Bridget_D hey i aint mad at u for the run...love to eat...that's why i work out!! hit me up if u eva wanta runnin partner 
0,2072530870,Sun Jun 07 21:12:28 PDT 2009,NO_QUERY,Mackilicious,Not a good end to night... Magic lose and I got really sick! 
0,2013159242,Tue Jun 02 22:02:36 PDT 2009,NO_QUERY,mamasaywhat,@Sharisssse uh ohhh nooo good. 
4,1759235055,Sun May 10 18:45:56 PDT 2009,NO_QUERY,Princess_Holly,@moosep No worries. I didn't take it as a harse comment.  Sorry you've had a rough day.
0,2250328995,Sat Jun 20 00:15:06 PDT 2009,NO_QUERY,guresmania,@DIVACANDICEM  I was looking forward to seeing you on TV again. I hated the news I saw this morning!
4,1970764202,Sat May 30 05:07:40 PDT 2009,NO_QUERY,Ptrsha,@blitzergrayson Yes. &amp; you're from Bulacan 
0,1823654635,Sat May 16 22:34:44 PDT 2009,NO_QUERY,RobSoCool,There is a helicoptor above my house shining that search light everywhere! Omg... 
4,2000788184,Mon Jun 01 22:58:04 PDT 2009,NO_QUERY,BadTeachers,@NBCConnecticut - Post a complaint about the teacher at www.TeacherComplaints.com  Tell your friends and other students to do the same 
0,1688111022,Sun May 03 10:21:52 PDT 2009,NO_QUERY,catman1975,is swamped at work...not too many updates coming from me today 
0,1825296573,Sun May 17 05:09:49 PDT 2009,NO_QUERY,BenedictHerold,@shankargan That's not a good news 
0,2229548307,Thu Jun 18 15:52:37 PDT 2009,NO_QUERY,_Chaybee_,@DropDeadAmy But I dont wanna go anywhere cuz im talking to Ryan. and I cant talk to him if im not at home 
4,1795456452,Thu May 14 07:48:20 PDT 2009,NO_QUERY,daftapeth,@emilyivey I didn't know you had a blog! URL pleazzzze! 
0,1980171354,Sun May 31 05:55:52 PDT 2009,NO_QUERY,OkayTC,"Time for a break. Lunch, a cuppa and catch some rays. My brain's aching from sitting at PC for hours doing Uni work "
4,1932345665,Tue May 26 21:17:04 PDT 2009,NO_QUERY,neworleans4eva,@JustBeeingBee shut up im tired of talkin to your stupid ass  go read my status and let it soak in to your sad ass
0,1932719139,Tue May 26 22:03:55 PDT 2009,NO_QUERY,nsquare,we were together for like 7 months.. it hurts pretty bad. especially  when you feel like it hurts you way more than them 
4,1989137366,Mon Jun 01 00:28:09 PDT 2009,NO_QUERY,djbisproper,Life doesn't have an undo button...but it DOES have a new document tab. 
4,2192040283,Tue Jun 16 06:24:30 PDT 2009,NO_QUERY,charrito23,@ie89master It will be all about /Lebron &amp; Shaq..and Hideo?  
4,2071659771,Sun Jun 07 19:44:20 PDT 2009,NO_QUERY,Southparkfl,We showing the lakers how to do magic 
0,1981288454,Sun May 31 08:50:20 PDT 2009,NO_QUERY,ella_1417,@dolcevita10 yeah me to 
4,1975756294,Sat May 30 15:50:07 PDT 2009,NO_QUERY,briannalina,Thunder and lightning. Woo! Awesome  #fb
4,2178302573,Mon Jun 15 07:30:03 PDT 2009,NO_QUERY,DawnWehbey,http://twitpic.com/7gqv6 - Just a 5 min walk from the house 
0,1553431092,Sat Apr 18 14:14:53 PDT 2009,NO_QUERY,bpdobson,@Lhasapso killed my itunes  uninstalling.?
0,2232738386,Thu Jun 18 20:19:31 PDT 2009,NO_QUERY,mollycarolinex3,"had a good night, but sad tomorrow is andys last dayy "
0,1564167014,Mon Apr 20 02:07:01 PDT 2009,NO_QUERY,JKnightsAngel,"has woken up feeling like crap,so is going back to bed for a while "
4,2058464166,Sat Jun 06 14:59:50 PDT 2009,NO_QUERY,Badassgamer,"thanks to all who are following me, much appreciated "
4,2190397144,Tue Jun 16 02:36:44 PDT 2009,NO_QUERY,Beadypool,@nicsknots am currently making cordial - thanks for the recipe.  Finally I have citric acid - loads of it 
4,2174751612,Sun Jun 14 23:13:59 PDT 2009,NO_QUERY,Loopy2sday,@hollymadison123 sounds like fun! 
0,1563849549,Mon Apr 20 00:32:57 PDT 2009,NO_QUERY,eidann,@Silentending I'm over worked... I need beer... Abs found out I'm working the Monday public holiday 
0,2254446846,Sat Jun 20 09:45:44 PDT 2009,NO_QUERY,rbflygal,@w00dRabbit *appalled* But I am always good.... *sigh* 
0,2174932417,Sun Jun 14 23:39:54 PDT 2009,NO_QUERY,BekkyH,ive gotta go to school soon!   WHY I DONT EVEN LIKE SMOOTHIES!
0,2066773625,Sun Jun 07 11:08:43 PDT 2009,NO_QUERY,nikki_marie88,@lrnevil i wish   still depends really.  im going to start the school on the 22nd but i just realized there is orientation for it and
4,2188652369,Mon Jun 15 22:17:50 PDT 2009,NO_QUERY,Cis826,@EastDallasAlice thanx 
0,1979907803,Sun May 31 04:59:08 PDT 2009,NO_QUERY,Evanthehottie,@iamdiddy he needs to come to da hornets 
4,2183720724,Mon Jun 15 14:53:43 PDT 2009,NO_QUERY,jenthefangirl,@ravensvoice Saw @CBR asking for peeps at Heroes Con. You know I'm good for helping out at SDCC. 
4,1881010606,Fri May 22 03:17:20 PDT 2009,NO_QUERY,DavidFeng,@s_soliloquy Cool. I'm inside. 
0,2065972807,Sun Jun 07 09:38:51 PDT 2009,NO_QUERY,mom2jazz,@bludog61 Mornin! I missed it.  I was at my friends bday
4,1825029489,Sun May 17 04:01:41 PDT 2009,NO_QUERY,arianneross,"@SofiaMiller why do you know Tagalog? i'm not really a native speaker of Tagalog, but i know some stuff.  this is cool! lol."
0,2015980444,Wed Jun 03 05:55:57 PDT 2009,NO_QUERY,antriss,"@piparkaq Yep, it's a tough world  Totally haven't played any rhythm games for a loooong time."
0,1554041415,Sat Apr 18 15:54:30 PDT 2009,NO_QUERY,angieesays,"my camera is not working, holy eeeffff "
4,1467861768,Mon Apr 06 22:33:06 PDT 2009,NO_QUERY,alexisstorm,@DEEJAY_BOOGIE ya we did trying to beat traffic but ya hope to be back soon 
4,1978081734,Sat May 30 22:23:43 PDT 2009,NO_QUERY,JamieLeiJonas,@JoeJonas1Fan1 i LOVE that song!!!  its an amazing song..cant wait to see her at the concert
4,2013459252,Tue Jun 02 22:43:38 PDT 2009,NO_QUERY,solidadrocks,"is discovering the coolness that is blip.fm, in case it wasn't clear "
4,1564987872,Mon Apr 20 05:34:15 PDT 2009,NO_QUERY,earleyedition,@FelicityMoore I mass &quot;marked as read&quot;. Then quickly scanned the April ones just in case I hadn't read something important 
0,1982015483,Sun May 31 10:21:18 PDT 2009,NO_QUERY,lynnseyw,Heartbroken again!!!  
4,1793353425,Thu May 14 02:21:56 PDT 2009,NO_QUERY,lucijanblagonic,changed my twitter background finally 
4,1967868088,Fri May 29 20:21:21 PDT 2009,NO_QUERY,ArtistKrisp,"oh man...only 4 days of school left, and I'm pretty sure I exempt out of all my exams...oh man oh man "
0,2194341077,Tue Jun 16 09:39:56 PDT 2009,NO_QUERY,amymccl,"@trouble0106 Yikes, what happened to your hand? Poor you! "
4,2055699639,Sat Jun 06 09:47:46 PDT 2009,NO_QUERY,xolaneynoellexo,"Good morning everyone!! I hope you have a fabulous day! I miss you, hannah. I love you Jake &lt;3 be safe everyone. "
4,2005440286,Tue Jun 02 09:41:58 PDT 2009,NO_QUERY,laurenzope,@FranKoUK guitar lessons soundsss good  when?  xx
0,2264588908,Sun Jun 21 04:20:43 PDT 2009,NO_QUERY,Luphinus,Mmm hot tub at a friends place... felt great! Did nothing for my knee/ankle.  
0,2198646436,Tue Jun 16 16:22:11 PDT 2009,NO_QUERY,EmilyHeinz,I am so burnt! 
0,2230148462,Thu Jun 18 16:42:24 PDT 2009,NO_QUERY,lexioh,@joeferg hope everything is okay 
0,1969821833,Sat May 30 01:21:19 PDT 2009,NO_QUERY,briancrider,"@aplusk they have nudity in commercials in other countries, why are we so backwards in the US?  "
0,2192386496,Tue Jun 16 06:57:43 PDT 2009,NO_QUERY,RevDrD,"Just finished Outreach Com. Today is Yellow Day at VBS, 220 kids + leaders in Yellow Shirts-Fun! I didn't get the memo &amp; wore blue.   !"
0,1694619671,Mon May 04 03:26:16 PDT 2009,NO_QUERY,BiancaTaylorxx,naww that movie is actually kinda sad 
4,1994165242,Mon Jun 01 11:30:56 PDT 2009,NO_QUERY,notahickie,"Masala Wok with @CabbyJames was awesome and enlightening, as always. Great to be back in Houston! "
0,2002663282,Tue Jun 02 04:50:32 PDT 2009,NO_QUERY,Rienster,the albert heijn nearest to my house sucks!  almost all the good things were sold out.. is thuesday restock day? Maybe tomorrow is better!
4,2001819315,Tue Jun 02 02:10:55 PDT 2009,NO_QUERY,leahmansfieldx,"im up, straightening the hair "
4,2000428154,Mon Jun 01 22:05:37 PDT 2009,NO_QUERY,kayte_girll,@BrittanyASnow will u follow @natsha_x ? thanks hun 
0,1976560206,Sat May 30 18:26:38 PDT 2009,NO_QUERY,mirz112,Also...how am I supposed to shower w/no shower curtain? The shower rod broke  I tried yest &amp; got water all over the floor lol
